iid (0),id (1),gender (2),idg (3),condtn (4),wave (5),round (6),position (7),order (8),partner (9),pid (10),samerace (11),age_o (12),race_o (13),pf_o_att (14),pf_o_sin (15),pf_o_int (16),pf_o_fun (17),pf_o_amb (18),pf_o_sha (19),dec_o (20),attr_o (21),sinc_o (22),intel_o (23),fun_o (24),like_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,dec,match
35,15,0,29,2,2,16,17,14,10,49,0,25,4,20,20,20,20,5,15,1,8,8,10,5,7,25,2,2,9,7,1,6,3,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,1,1
35,15,0,29,2,2,16,17,16,7,46,1,26,2,20,35,20,10,10,5,1,8,8,8,6,8,25,2,2,9,7,1,6,3,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,1,1
35,15,0,29,2,2,16,17,13,6,45,1,28,2,25,15,25,15,0,20,1,8,6,7,6,7,25,2,2,9,7,1,6,3,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,1,1
35,15,0,29,2,2,16,17,4,14,53,1,28,2,40,15,20,10,5,10,1,8,7,8,8,8,25,2,2,9,7,1,6,3,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,1,1
37,17,0,33,2,2,16,11,5,5,44,1,24,2,25,15,25,25,15,15,1,5,5,6,5,6,27,3,2,5,8,2,6,2,7,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,1,1
39,20,0,35,2,2,16,16,6,8,47,0,30,2,20,20,25,25,5,5,1,3,7,6,5,5,24,1,3,6,4,5,6,4,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,2,1,1
44,5,1,10,2,2,19,3,16,3,23,0,21,4,10,20,40,10,10,10,1,7,7,7,6,9,24,3,2,3,3,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,1,1
44,5,1,10,2,2,19,9,3,9,29,1,22,2,20,22,18,15,15,10,1,8,6,7,3,6,24,3,2,3,3,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,1,1
44,5,1,10,2,2,19,7,1,2,22,0,27,1,20,20,20,10,10,20,1,6,8,8,7,6,24,3,2,3,3,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,1,1
44,5,1,10,2,2,19,11,5,17,37,1,27,2,10,10,30,25,10,15,1,7,6,8,6,7,24,3,2,3,3,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,1,1
48,9,1,18,2,2,19,8,3,11,31,1,24,2,35,10,20,20,10,5,1,8,9,8,8,8,22,12,2,9,2,1,5,2,6,3,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2,6,1,1
53,14,1,28,2,2,19,17,5,15,35,1,25,2,20,23,23,22,7,5,1,8,8,8,8,8,28,4,2,2,2,2,6,2,4,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,1,1
63,8,0,15,1,3,10,2,10,2,67,0,22,6,20,15,20,20,5,10,1,5,5,5,5,5,24,1,4,1,3,3,6,1,10,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2,6,1,1
64,9,0,17,1,3,10,10,1,10,75,0,24,6,20,20,20,20,10,10,1,6,6,7,5,6,27,11,4,6,3,2,6,5,9,8,8,8,8,8,8,9,5,3,8,7,8,8,9,9,8,5,3,1,1
76,1,0,1,2,4,18,5,13,12,105,0,25,1,30,15,20,20,0,5,1,7,7,8,9,7,34,6,2,5,7,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,1,1
76,1,0,1,2,4,18,5,12,14,107,1,21,2,19,24,21,23,5,8,1,9,9,9,9,9,34,6,2,5,7,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,1,1
76,1,0,1,2,4,18,5,7,17,110,1,28,2,20,20,15,15,5,25,1,6,6,8,8,7,34,6,2,5,7,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,1,1
76,1,0,1,2,4,18,5,8,16,109,0,25,4,15,10,30,10,5,30,1,8,10,8,8,8,34,6,2,5,7,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,1,1
76,1,0,1,2,4,18,5,9,1,94,0,28,4,20,20,20,10,10,20,1,6,6,6,7,7,34,6,2,5,7,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,1,1
83,8,0,15,2,4,18,12,1,14,107,0,21,2,19,24,21,23,5,8,1,9,10,9,8,8,35,8,3,1,5,2,6,1,7,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,6,1,1
83,8,0,15,2,4,18,12,9,6,99,0,28,2,30,30,20,10,10,0,1,6,7,8,8,9,35,8,3,1,5,2,6,1,7,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,6,1,1
89,14,0,27,2,4,18,3,8,11,104,1,27,2,20,15,25,15,20,5,1,7,7,7,6,7,27,8,2,3,2,1,7,3,2,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,5,1,1
89,14,0,27,2,4,18,3,18,6,99,1,28,2,30,30,20,10,10,0,1,9,8,8,7,9,27,8,2,3,2,1,7,3,2,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,5,1,1
104,11,1,22,2,4,18,7,12,11,86,1,22,2,15,20,20,20,5,20,1,9,8,7,8,8,27,10,2,6,8,2,5,3,2,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,8,1,1
104,11,1,22,2,4,18,3,8,14,89,1,27,2,25,15,20,20,20,0,1,9,9,9,8,9,27,10,2,6,8,2,5,3,2,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,8,1,1
104,11,1,22,2,4,18,1,6,6,81,1,28,2,10,10,20,20,20,20,1,6,8,8,8,8,27,10,2,6,8,2,5,3,2,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,8,1,1
104,11,1,22,2,4,18,18,5,18,93,1,29,2,14,20,18,24,18,6,1,8,8,7,8,8,27,10,2,6,8,2,5,3,2,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,8,1,1
112,1,0,1,1,5,10,6,3,5,126,0,22,2,25,40,15,10,5,5,1,7,8,7,6,6,20,3,6,1,1,1,3,1,11,8,3,8,5,7,8,8,8,9,9,3,8,8,9,10,4,6,4,1,1
112,1,0,1,1,5,10,6,1,7,128,0,21,2,40,15,10,20,10,5,1,10,9,8,9,9,20,3,6,1,1,1,3,1,11,8,3,8,5,7,8,8,8,9,9,3,8,8,9,10,4,6,4,1,1
112,1,0,1,1,5,10,6,10,4,125,0,21,2,20,15,20,15,12,18,1,9,8,9,9,8,20,3,6,1,1,1,3,1,11,8,3,8,5,7,8,8,8,9,9,3,8,8,9,10,4,6,4,1,1
112,1,0,1,1,5,10,6,8,1,122,1,22,6,40,15,10,20,5,10,1,9,9,9,9,9,20,3,6,1,1,1,3,1,11,8,3,8,5,7,8,8,8,9,9,3,8,8,9,10,4,6,4,1,1
112,1,0,1,1,5,10,6,9,6,127,0,22,2,25,25,25,15,5,5,1,10,7,9,10,10,20,3,6,1,1,1,3,1,11,8,3,8,5,7,8,8,8,9,9,3,8,8,9,10,4,6,4,1,1
113,2,0,3,1,5,10,9,3,4,125,1,21,2,20,15,20,15,12,18,1,8,8,7,7,7,21,8,2,3,8,1,4,1,10,5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,7,1,1
113,2,0,3,1,5,10,9,4,7,128,1,21,2,40,15,10,20,10,5,1,7,9,9,8,7,21,8,2,3,8,1,4,1,10,5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,7,1,1
113,2,0,3,1,5,10,9,6,5,126,1,22,2,25,40,15,10,5,5,1,6,8,9,9,7,21,8,2,3,8,1,4,1,10,5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,7,1,1
146,5,0,9,2,7,16,4,1,7,164,1,27,2,20.51,23.08,20.51,17.95,2.56,15.38,1,9,10,10,8,10,36,6,2,1,7,4,7,1,2,5,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3,5,1,1
149,8,0,15,2,7,16,1,1,14,171,1,29,2,19.57,10.87,19.57,19.57,19.57,10.87,1,8,7,8,6,9,28,13,2,3,3,1,5,2,2,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,4,1,1
149,8,0,15,2,7,16,1,2,16,173,1,22,2,18.37,18.37,20.41,20.41,16.33,6.12,1,8,8,8,8,8,28,13,2,3,3,1,5,2,2,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,4,1,1
149,8,0,15,2,7,16,1,15,3,160,0,29,1,16,18,18,18,14,16,1,6,9,9,6,5,28,13,2,3,3,1,5,2,2,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,4,1,1
149,8,0,15,2,7,16,1,5,15,172,1,27,2,17.78,17.78,22.22,20,15.56,6.67,1,6,4,7,5,6,28,13,2,3,3,1,5,2,2,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,4,1,1
149,8,0,15,2,7,16,1,16,9,166,0,26,6,27.78,19.44,19.44,27.78,2.78,2.78,1,7,7,7,7,7,28,13,2,3,3,1,5,2,2,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,4,1,1
151,10,0,19,2,7,16,6,7,16,173,1,22,2,18.37,18.37,20.41,20.41,16.33,6.12,1,9,8,7,8,8,28,13,2,1,2,3,3,1,9,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,3,1,1
151,10,0,19,2,7,16,6,9,5,162,0,27,4,15.22,15.22,19.57,17.39,13.04,19.57,1,8,7,7,7,9,28,13,2,1,2,3,3,1,9,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,3,1,1
152,11,0,21,2,7,16,12,3,10,167,0,23,2,18.6,13.95,18.6,16.28,16.28,16.28,1,7,8,8,6,7,27,13,4,2,3,1,4,3,2,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,5,1,1
152,11,0,21,2,7,16,12,1,8,165,0,30,2,16.67,12.5,20.83,18.75,12.5,18.75,1,8,9,10,5,7,27,13,4,2,3,1,4,3,2,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,5,1,1
155,14,0,27,2,7,16,5,15,4,161,1,22,2,16.67,18.75,18.75,18.75,18.75,8.33,1,7,8,8,10,7,27,8,2,5,1,2,5,1,9,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,3,1,1
159,2,1,4,2,7,16,11,4,12,153,0,28,4,9.76,19.51,19.51,14.63,19.51,17.07,1,5,5,6,8,5,28,10,2,7,2,1,6,2,2,7,7,6,9,9,8,6,4,5,8,7,7,9,8,9,7,2,6,1,1
159,2,1,4,2,7,16,9,2,1,142,1,24,2,14.29,14.29,21.43,21.43,19.05,9.52,1,5,10,9,8,9,28,10,2,7,2,1,6,2,2,7,7,6,9,9,8,6,4,5,8,7,7,9,8,9,7,2,6,1,1
163,6,1,12,2,7,16,7,13,15,156,0,30,1,14,18,16,18,18,16,1,6,9,10,7,7,26,9,2,1,1,4,3,3,2,6,2,2,4,8,8,4,1,1,8,1,6,6,4,6,2,1,2,1,1
163,6,1,12,2,7,16,15,5,13,154,1,27,2,15.38,17.31,17.31,17.31,17.31,15.38,1,9,9,8,9,8,26,9,2,1,1,4,3,3,2,6,2,2,4,8,8,4,1,1,8,1,6,6,4,6,2,1,2,1,1
163,6,1,12,2,7,16,11,1,12,153,0,28,4,9.76,19.51,19.51,14.63,19.51,17.07,1,8,8,8,8,8,26,9,2,1,1,4,3,3,2,6,2,2,4,8,8,4,1,1,8,1,6,6,4,6,2,1,2,1,1
167,10,1,20,2,7,16,9,16,1,142,1,24,2,14.29,14.29,21.43,21.43,19.05,9.52,1,8,8,8,8,8,23,10,2,1,1,2,6,2,2,9,9,8,6,8,8,9,2,5,6,5,6,8,6,7,3,2,3,1,1
167,10,1,20,2,7,16,8,15,9,150,1,31,2,12,20,20,20,14,14,1,7,7,8,8,7,23,10,2,1,1,2,6,2,2,9,9,8,6,8,8,9,2,5,6,5,6,8,6,7,3,2,3,1,1
174,1,0,1,1,8,10,1,9,1,184,0,34,2,16.67,16.67,16.67,16.67,16.67,16.67,1,8,10,10,8,7,29,8,4,1,1,4,5,3,7,5,4,6,6,8,8,4,4,6,8,4,6,5,9,9,6,5,5,1,1
178,5,0,9,1,8,10,8,5,3,186,1,24,4,19.44,19.44,22.22,16.67,11.11,11.11,1,5,6,6,2,3,35,3,4,5,5,2,4,2,4,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,1,1
183,10,0,19,1,8,10,3,1,1,184,1,34,2,16.67,16.67,16.67,16.67,16.67,16.67,1,10,10,10,10,10,24,11,2,1,1,1,7,3,6,9,6,8,9,8,8,9,9,9,7,8,8,9,9,10,8,1,5,1,1
188,5,1,10,1,8,10,10,9,2,175,0,23,6,12.24,20.41,16.33,14.29,20.41,16.33,1,4,7,7,7,5,21,5,2,1,1,2,3,1,2,2,1,5,10,8,8,5,7,5,7,3,5,5,5,7,7,3,6,1,1
193,10,1,20,1,8,10,5,1,8,181,0,22,1,15.38,19.23,19.23,17.31,17.31,11.54,1,8,8,9,8,8,25,1,4,2,2,1,6,2,1,8,10,7,9,9,8,1,1,4,10,10,10,10,9,9,9,5,4,1,1
193,10,1,20,1,8,10,10,6,2,175,0,23,6,12.24,20.41,16.33,14.29,20.41,16.33,1,4,6,7,6,4,25,1,4,2,2,1,6,2,1,8,10,7,9,9,8,1,1,4,10,10,10,10,9,9,9,5,4,1,1
197,4,0,7,2,9,20,3,11,19,232,0,31,2,17.78,17.78,17.78,17.78,13.33,15.56,1,10,10,9,10,9,24,13,6,2,1,1,4,3,7,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,3,1,1
197,4,0,7,2,9,20,3,16,18,231,0,30,3,18.6,20.93,23.26,23.26,2.33,11.63,1,9,5,6,6,8,24,13,6,2,1,1,4,3,7,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,3,1,1
197,4,0,7,2,9,20,3,14,4,217,0,26,2,21.28,17.02,21.28,12.77,6.38,21.28,1,7,7,9,7,7,24,13,6,2,1,1,4,3,7,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,3,1,1
212,19,0,37,2,9,20,10,1,4,217,0,26,2,21.28,17.02,21.28,12.77,6.38,21.28,1,6,10,8,8,8,27,8,3,3,6,1,5,2,7,8,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3,5,1,1
212,19,0,37,2,9,20,10,2,15,228,0,24,4,13.51,18.92,21.62,13.51,13.51,18.92,1,7,6,7,7,6,27,8,3,3,6,1,5,2,7,8,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3,5,1,1
212,19,0,37,2,9,20,10,9,6,219,0,26,2,16.28,16.28,18.6,16.28,16.28,16.28,1,8,8,8,8,8,27,8,3,3,6,1,5,2,7,8,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3,5,1,1
212,19,0,37,2,9,20,10,11,11,224,0,32,2,17.24,17.24,17.24,17.24,13.79,17.24,1,8,8,6,6,7,27,8,3,3,6,1,5,2,7,8,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3,5,1,1
212,19,0,37,2,9,20,10,10,13,226,0,23,2,25.64,17.95,15.38,20.51,10.26,10.26,1,8,7,8,8,8,27,8,3,3,6,1,5,2,7,8,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3,5,1,1
212,19,0,37,2,9,20,10,4,8,221,0,27,4,15.56,17.78,17.78,17.78,17.78,13.33,1,5,8,8,8,7,27,8,3,3,6,1,5,2,7,8,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3,5,1,1
212,19,0,37,2,9,20,10,8,2,215,0,26,4,14.89,19.15,21.28,19.15,14.89,10.64,1,6,8,7,7,6,27,8,3,3,6,1,5,2,7,8,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3,5,1,1
212,19,0,37,2,9,20,10,3,18,231,1,30,3,18.6,20.93,23.26,23.26,2.33,11.63,1,6,8,7,6,5,27,8,3,3,6,1,5,2,7,8,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3,5,1,1
212,19,0,37,2,9,20,10,20,20,233,0,29,4,14,20,18,16,14,18,1,8,8,8,8,7,27,8,3,3,6,1,5,2,7,8,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3,5,1,1
217,4,1,8,2,9,20,3,14,4,197,0,24,6,14,18,20,18,16,14,1,8,9,9,7,7,26,10,2,8,1,5,4,2,2,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,3,1,1
217,4,1,8,2,9,20,12,3,9,202,1,22,2,15.38,19.23,19.23,19.23,15.38,11.54,1,9,8,9,8,8,26,10,2,8,1,5,4,2,2,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,3,1,1
217,4,1,8,2,9,20,6,17,2,195,1,27,2,15.38,19.23,19.23,19.23,13.46,13.46,1,9,6,10,7,6,26,10,2,8,1,5,4,2,2,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,3,1,1
217,4,1,8,2,9,20,10,1,19,212,0,27,3,14.29,18.37,18.37,16.33,18.37,14.29,1,7,10,10,7,8,26,10,2,8,1,5,4,2,2,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,3,1,1
217,4,1,8,2,9,20,15,6,15,208,0,25,1,11.54,13.46,19.23,19.23,19.23,17.31,1,6,8,8,8,7,26,10,2,8,1,5,4,2,2,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,3,1,1
217,4,1,8,2,9,20,18,9,7,200,1,25,2,13.21,18.87,18.87,16.98,16.98,15.09,1,8,10,10,8,8,26,10,2,8,1,5,4,2,2,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,3,1,1
217,4,1,8,2,9,20,19,10,6,199,1,30,2,17.5,17.5,20,12.5,20,12.5,1,9,9,9,8,6,26,10,2,8,1,5,4,2,2,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,3,1,1
217,4,1,8,2,9,20,8,19,20,213,0,25,3,15.52,17.24,17.24,17.24,17.24,15.52,1,8,8,9,8,8,26,10,2,8,1,5,4,2,2,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,3,1,1
219,6,1,12,2,9,20,10,9,19,212,0,27,3,14.29,18.37,18.37,16.33,18.37,14.29,1,8,8,9,8,7,26,8,2,1,1,1,3,2,7,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,1,1
219,6,1,12,2,9,20,4,3,14,207,1,23,2,17.31,13.46,17.31,19.23,19.23,13.46,1,9,9,9,10,9,26,8,2,1,1,1,3,2,7,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,1,1
219,6,1,12,2,9,20,5,4,3,196,0,25,4,17.65,17.65,17.65,15.69,15.69,15.69,1,6,7,7,7,7,26,8,2,1,1,1,3,2,7,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,1,1
219,6,1,12,2,9,20,15,14,15,208,0,25,1,11.54,13.46,19.23,19.23,19.23,17.31,1,8,9,9,9,9,26,8,2,1,1,1,3,2,7,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,1,1
219,6,1,12,2,9,20,7,6,18,211,1,28,2,16.36,16.36,18.18,18.18,16.36,14.55,1,6,10,9,10,8,26,8,2,1,1,1,3,2,7,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,1,1
219,6,1,12,2,9,20,19,18,6,199,1,30,2,17.5,17.5,20,12.5,20,12.5,1,9,10,10,10,9,26,8,2,1,1,1,3,2,7,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,1,1
225,12,1,24,2,9,20,16,2,13,206,0,31,1,14.58,16.67,20.83,18.75,16.67,12.5,1,4,9,9,6,8,28,8,3,4,9,1,7,2,7,10,8,3,8,8,8,7,3,9,8,8,9,7,9,9,2,6,4,1,1
225,12,1,24,2,9,20,6,12,2,195,0,27,2,15.38,19.23,19.23,19.23,13.46,13.46,1,6,7,8,9,8,28,8,3,4,9,1,7,2,7,10,8,3,8,8,8,7,3,9,8,8,9,7,9,9,2,6,4,1,1
232,19,1,38,2,9,20,3,11,4,197,0,24,6,14,18,20,18,16,14,1,10,10,10,10,10,31,13,2,4,7,2,5,4,9,5,5,9,8,7,8,9,3,8,7,4,6,8,7,7,3,5,4,1,1
233,20,1,40,2,9,20,10,20,19,212,0,27,3,14.29,18.37,18.37,16.33,18.37,14.29,1,6,7,7,7,7,29,13,4,1,1,1,3,2,7,10,9,8,10,8,8,7,9,8,5,10,8,10,10,10,8,6,7,1,1
233,20,1,40,2,9,20,15,5,15,208,0,25,1,11.54,13.46,19.23,19.23,19.23,17.31,1,6,8,8,8,8,29,13,4,1,1,1,3,2,7,10,9,8,10,8,8,7,9,8,5,10,8,10,10,10,8,6,7,1,1
233,20,1,40,2,9,20,12,2,9,202,0,22,2,15.38,19.23,19.23,19.23,15.38,11.54,1,7,8,8,9,6,29,13,4,1,1,1,3,2,7,10,9,8,10,8,8,7,9,8,5,10,8,10,10,10,8,6,7,1,1
233,20,1,40,2,9,20,16,6,13,206,0,31,1,14.58,16.67,20.83,18.75,16.67,12.5,1,1,7,7,7,7,29,13,4,1,1,1,3,2,7,10,9,8,10,8,8,7,9,8,5,10,8,10,10,10,8,6,7,1,1
233,20,1,40,2,9,20,6,16,2,195,0,27,2,15.38,19.23,19.23,19.23,13.46,13.46,1,6,9,10,9,7,29,13,4,1,1,1,3,2,7,10,9,8,10,8,8,7,9,8,5,10,8,10,10,10,8,6,7,1,1
240,7,0,13,1,10,9,5,7,8,250,0,25,6,20,20,20,20,10,10,1,6,7,7,8,7,26,8,4,1,1,1,6,3,6,10,10,9,10,10,8,9,14,9,10,10,10,10,10,10,10,3,2,1,1
243,1,1,2,1,10,9,1,9,2,235,1,23,2,15,15,20,20,20,10,1,6,6,6,5,5,27,16,2,2,3,2,6,2,2,7,2,7,9,5,8,5,7,3,9,5,5,9,8,8,6,2,6,1,1
243,1,1,2,1,10,9,4,3,9,242,0,26,3,20,20,25,20,5,10,1,4,6,7,3,6,27,16,2,2,3,2,6,2,2,7,2,7,9,5,8,5,7,3,9,5,5,9,8,8,6,2,6,1,1
243,1,1,2,1,10,9,9,8,8,241,0,29,4,90,2,2,2,2,2,1,5,6,8,7,7,27,16,2,2,3,2,6,2,2,7,2,7,9,5,8,5,7,3,9,5,5,9,8,8,6,2,6,1,1
245,3,1,6,1,10,9,6,4,6,239,1,34,2,10,25,20,20,5,20,1,7,6,9,8,8,32,7,2,1,6,4,5,2,1,3,1,2,6,7,8,4,8,6,9,2,7,8,6,6,1,6,2,1,1
251,9,1,18,1,10,9,4,4,9,242,0,26,3,20,20,25,20,5,10,1,3,6,7,5,6,33,7,6,2,2,6,4,1,10,7,6,1,6,8,8,5,8,4,9,7,6,9,6,8,2,3,5,1,1
261,10,0,19,2,11,21,3,2,4,276,0,26,2,24,16,28,14,8,10,1,8,10,9,7,9,26,10,4,1,4,1,7,2,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,1,1
261,10,0,19,2,11,21,3,3,5,277,0,25,2,60,20,0,20,0,0,1,6,7,7,7,7,26,10,4,1,4,1,7,2,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,1,1
261,10,0,19,2,11,21,3,10,3,275,0,21,2,25,10,25,5,10,25,1,6,6,7,5,6,26,10,4,1,4,1,7,2,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,1,1
261,10,0,19,2,11,21,3,9,8,280,0,25,2,25,20,30,15,5,5,1,7,7,8,7,7,26,10,4,1,4,1,7,2,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,1,1
261,10,0,19,2,11,21,3,15,19,291,1,27,4,20,20,15,15,12,18,1,6,7,8,7,6,26,10,4,1,4,1,7,2,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,1,1
264,13,0,25,2,11,21,15,10,7,279,1,25,2,27,15,28,10,10,10,1,7,7,9,7,6,26,6,2,1,3,1,6,2,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,1,1
264,13,0,25,2,11,21,15,9,2,274,0,24,3,30,10,20,20,10,10,1,6,7,8,8,6,26,6,2,1,3,1,6,2,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,1,1
264,13,0,25,2,11,21,15,21,8,280,1,25,2,25,20,30,15,5,5,1,7,7,7,8,8,26,6,2,1,3,1,6,2,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,1,1
264,13,0,25,2,11,21,15,18,10,282,0,23,1,25,15,20,20,10,10,1,7,7,7,7,7,26,6,2,1,3,1,6,2,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,1,1
265,14,0,27,2,11,21,19,2,9,281,1,27,2,20,20,20,15,5,20,1,6,8,8,5,5,32,1,2,3,3,4,5,2,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,1,1
266,15,0,29,2,11,21,10,1,19,291,0,27,4,20,20,15,15,12,18,1,7,9,9,8,7,28,16,2,2,2,2,7,3,10,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,1,1
266,15,0,29,2,11,21,10,21,17,289,0,28,4,20,30,10,20,0,20,1,8,9,8,8,8,28,16,2,2,2,2,7,3,10,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,1,1
266,15,0,29,2,11,21,10,20,16,288,1,27,2,20,20,15,25,10,10,1,7,6,7,6,6,28,16,2,2,2,2,7,3,10,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,1,1
266,15,0,29,2,11,21,10,11,20,292,0,28,1,20,18,20,17,10,15,1,7,10,8,5,7,28,16,2,2,2,2,7,3,10,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,1,1
277,5,1,10,2,11,21,9,9,17,268,0,24,3,30,20,20,10,15,5,1,7,8,9,6,7,25,10,2,1,1,1,7,5,2,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,5,1,1
277,5,1,10,2,11,21,1,1,8,259,1,25,2,15,18,19,19,17,12,1,7,3,10,10,8,25,10,2,1,1,1,7,5,2,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,5,1,1
277,5,1,10,2,11,21,8,8,9,260,0,27,4,19,20,19,14,13,15,1,9,9,10,10,9,25,10,2,1,1,1,7,5,2,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,5,1,1
277,5,1,10,2,11,21,3,3,10,261,0,26,4,15,20,20,20,15,10,1,8,8,8,8,8,25,10,2,1,1,1,7,5,2,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,5,1,1
299,6,0,11,2,12,14,4,1,9,316,0,25,2,25,20,15,25,10,5,1,5,8,7,8,7,24,11,4,1,1,2,6,2,2,7,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4,5,1,1
301,8,0,15,2,12,14,3,6,2,309,1,32,2,20,20,20,20,10,10,1,8,10,10,8,8,34,9,2,3,8,2,4,1,2,5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,2,1,1
